Mileage,VehicleType,HP,Make,VATIncluded,CabSeats,URL,Gear,Table Names,Formula,Year,Price,Model,Supplier,CabBeds,Location,Price
305000,Truck,360,SCANIA,,2,https://auto.ru/artic/used/sale/scania/g/16412682-44d2c532/,MT,autoru - trucks.csv,4x2,2013,2700000,G-series,Диалком,1,Уфа,2831674.25472
73000,Truck,401,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16355772-9b33ed47/,MT,autoru - trucks.csv,4x2,2011,1090000,Axor,,1,Тучково,1843091.62284
800000,Truck,380,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/15839594-b7f6465a/,MT,autoru - trucks.csv,4x2,2011,3500000,Premium,,2,Воронеж,1722111.60714
1015000,Truck,430,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16606594-38a65e50/,AT,autoru - trucks.csv,4x2,2006,1500000,95XF,,2,Воронеж,2064110.10616
724346,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16581390-ad631723/,MT,autoru - trucks.csv,4x2,2012,3995000,FM,,2,Москва,2570726.2049
1470000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16533008-be1aad36/,MT,autoru - trucks.csv,4x2,2007,1610000,R-Series,,2,Вольск,1894651.81345
10000,Truck,300,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/53504/16349394-19b19b9e/,MT,autoru - trucks.csv,6x4,2016,2500000,53504,Автосалон на Мензелинском тракте,1,Набережные Челны,2080066.98385
1309583,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16503102-7ae5f1a3/,MT,autoru - trucks.csv,4x2,2012,2630000,FH,Global Truck Sales Москва Север,2,Зеленоград,2570726.2049
680000,Truck,462,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16527200-8d57b691/,MT,autoru - trucks.csv,4x2,2012,2730000,XF105,ГосРезерв РФ,2,Тербуны,2644010.19483
383000,Truck,412,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16229780-d72c0c97/,MT,autoru - trucks.csv,6x4,2014,3150000,6430,,2,Екатеринбург,2039631.31913
432000,Truck,500,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16636538-1f43d3c0/,MT,autoru - trucks.csv,6x4,2011,3950000,R-Series,,2,Братск,3895770.50662
790000,Truck,462,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16466190-a29ec4bf/,MT,autoru - trucks.csv,4x2,2012,3400000,XF105,,2,Клетня,2644010.19483
730000,Truck,350,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16053068-e0f39af6/,MT,autoru - trucks.csv,4x2,2007,880000,TGA,,1,Санкт-Петербург,1269005.23163
900000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16577528-1a461e26/,MT,autoru - trucks.csv,4x2,2007,1820000,XF105,,2,Стародуб,2007258.3255
1195681,Truck,430,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16596088-edcf6cfd/,AT,autoru - trucks.csv,4x2,2003,1230000,Actros,Форсаж,2,Котельники,1569204.07784
785000,Truck,400,SCANIA,,2,https://auto.ru/artic/used/sale/scania/g/16558476-8e6a337a/,MT,autoru - trucks.csv,4x2,2014,3370000,G-series,,2,Тамбов,3610268.6307
150000,Truck,370,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16557136-15b8d60a/,MT,autoru - trucks.csv,6x4,2002,830000,Century Class,,2,Ярославль,940326.62979
900000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/15842338-ed3804a9/,MT,autoru - trucks.csv,4x2,2008,1270000,TGA,,1,Торжок,1553210.21706
1200000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16396388-93592634/,AT,autoru - trucks.csv,4x2,2009,2050000,R-Series,,1,Губкин,2233244.00796
360000,Truck,360,KAMAZ,,3,https://auto.ru/artic/used/sale/kamaz/65116/16301912-96528f96/,MT,autoru - trucks.csv,6x4,2012,1140000,65116,,1,Катайск,1506331.98459
1579550,Truck,408,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16633774-8c8afd2b/,AT,autoru - trucks.csv,4x2,2005,1550000,Actros,,2,Смоленск,1827499.31679
1200000,Truck,401,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16027244-6260a80b/,MT,autoru - trucks.csv,4x2,2005,1150000,Axor,,1,Воронеж,1211733.11018
900000,Truck,460,DAF,,,https://auto.ru/artic/used/sale/daf/xf105/16491404-d8e694dc/,MT,autoru - trucks.csv,,2006,1350000,XF105,,,Калининград,1803865.01904
320000,Truck,460,VOLVO,Цена с НДС,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16583306-89a1c77e/,AT,autoru - trucks.csv,4x2,2018,6500000,FH,ЗилантМоторс,2,,5601418.63524
570677,Truck,437,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16596060-0a0acfe8/,MT,autoru - trucks.csv,6x4,2011,2990000,Premium,BS-Truck,2,Набережные Челны,2349227.20439
930000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16527556-cdc8c976/,AT,autoru - trucks.csv,4x2,2012,2650000,XF105,,2,Липецк,2548624.24402
1383067,Truck,430,INTERNATIONAL,,2,https://auto.ru/artic/used/sale/international/9000/16599496-95cc287c/,AT,autoru - trucks.csv,6x4,2003,1200000,9000 Series,PRO АВТО,1,Люберцы,1673600.14422
900000,Truck,435,MAZ,,,https://auto.ru/artic/used/sale/maz/5440/16616064-8e2ec4fc/,MT,autoru - trucks.csv,4x2,2011,1000000,5440,СибТракСкан,,Новосибирск,880979.50038
620000,Truck,440,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16634898-85108fbe/,MT,autoru - trucks.csv,4x2,2016,4200000,P-series,АвтоБан,1,Москва,4475063.51935
130000,Truck,250,MAZ,,,https://auto.ru/artic/used/sale/maz/5432/16311314-fa9d20ca/,,autoru - trucks.csv,,2006,270000,5432,,,Воронеж,365426.06365
320000,Truck,412,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16327504-b79713ab/,MT,autoru - trucks.csv,4x2,2013,850000,5440,,2,Касимов,1519071.08107
597392,Truck,400,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/5490/16558696-e2ede6d4/,MT,autoru - trucks.csv,4x2,2015,1605000,5490,M7 TRUCK Нижний Новгород,1,Нижний Новгород,1575699.80616
725000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16118640-eb289b51/,MT,autoru - trucks.csv,4x2,2012,2800000,XF105,,2,Иваново,2513565.95834
1250000,Truck,450,INTERNATIONAL,,2,https://auto.ru/artic/used/sale/international/9000/16146970-1af14f1c/,MT,autoru - trucks.csv,6x4,2003,950000,9000 Series,,2,Волгоград,1694460.66821
700000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16232824-6866d47d/,MT,autoru - trucks.csv,4x2,2008,500000,5440,,2,Мичуринск,803190.4737
920000,Truck,412,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16399590-d4a1fc33/,MT,autoru - trucks.csv,4x2,2011,770000,5440,,2,Пенза,1140243.99919
1000000,Truck,440,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16629938-5425c259/,MT,autoru - trucks.csv,4x2,2008,2350000,FH,,2,Пятигорск,2116256.26205
790000,Truck,530,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16370560-dc604145/,MT,autoru - trucks.csv,6x4,2012,3100000,95XF,,2,Новосибирск,3582951.4652
953503,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16306184-f02de10b/,MT,autoru - trucks.csv,4x2,2008,1750000,XF105,,2,Валуйки,2145590.43118
85000,Truck,417,MAZ,,2,https://auto.ru/artic/used/sale/maz/6425/16265202-ab4c1ef1/,MT,autoru - trucks.csv,6x6,2016,1554000,6425,,2,Красноярск,2749847.1291
850000,Truck,390,INTERNATIONAL,,2,https://auto.ru/artic/used/sale/international/9000/15461519-bd139d44/,MT,autoru - trucks.csv,6x4,2002,700000,9000 Series,,2,Большое Афанасово,1462495.95831
695000,Truck,440,SCANIA,,,https://auto.ru/artic/used/sale/scania/g/16395848-2ac11788/,AT,autoru - trucks.csv,4x2,2013,3500000,G-series,,,Воронеж,3042773.09723
177000,Truck,327,MAZ,,,https://auto.ru/artic/used/sale/maz/6422/16625100-8c386cf7/,,autoru - trucks.csv,6x4,2008,520000,6422,ДСТ-М,,Пушкино,684208.00764
453656,Truck,411,MAZ,,,https://auto.ru/artic/used/sale/maz/6430/16344746-9f682706/,MT,autoru - trucks.csv,6x4,2013,1500000,6430,,,Кемерово,1394384.72029
1300000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16122458-af4021cf/,MT,autoru - trucks.csv,4x2,2008,1999999,XF105,,2,Клинцы,2103582.5276
1500000,Truck,370,INTERNATIONAL,,2,https://auto.ru/artic/used/sale/international/9000/16613592-b60481cc/,AT,autoru - trucks.csv,6x4,2000,800000,9000 Series,,1,Санкт-Петербург,1330580.6027
1500000,Truck,340,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16345592-db2c274f/,MT,autoru - trucks.csv,4x2,2000,1350000,FH,,2,Рязань,1174837.45077
1600000,Truck,385,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16632108-eb63d9ab/,AT,autoru - trucks.csv,6x4,2002,1400000,VNL,,2,Альметьевск,1436406.26112
700000,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16621378-37832f66/,MT,autoru - trucks.csv,4x2,2007,990000,4-Series,,1,Санкт-Петербург,1357454.89676
1430000,Truck,470,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16395488-12013da7/,MT,autoru - trucks.csv,6x4,2004,1650000,VNL,,2,Шадринск,1918030.67965
80000,Truck,418,MAZ,,2,https://auto.ru/artic/used/sale/maz/6425/16193546-45106604/,MT,autoru - trucks.csv,6x6,2016,2100000,6425,,2,Кодинск,2753617.97369
813105,Truck,400,VOLVO,Цена с НДС,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16262816-c0dfb287/,MT,autoru - trucks.csv,4x2,2011,1750000,FM,ТРАК ПЛАТФОРМА,1,Люберцы,2140558.91659
1000000,Truck,380,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/fld/16534096-28b5fcca/,AT,autoru - trucks.csv,6x4,2002,2200000,FLD,,1,Новосибирск,1046102.47254
41500,Truck,330,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/44108/16485886-75ece14c/,MT,autoru - trucks.csv,6x6,2013,4900000,44108,,1,Уфа,2032228.64261
294717,Truck,400,KAMAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/kamaz/5490_neo/16619516-74aa2a5b/,MT,autoru - trucks.csv,4x2,2017,2549000,5490 NEO,M7 TRUCK Москва Юг,1,Москва,2379721.1289
448000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/18_1/15654330-e3925573/,AT,autoru - trucks.csv,6x2,2001,1350000,18,Omniport,2,Челябинск,1154452.40562
780000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/15943916-07473b6e/,MT,autoru - trucks.csv,4x2,2014,3100000,XF105,,2,Спасск,3209693.64107
1300000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/15802962-4dfe7bd1/,MT,autoru - trucks.csv,4x2,2012,5750000,R-Series,,2,Владимир,2842050.26223
512000,Truck,440,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16265218-c704d1c6/,MT,autoru - trucks.csv,6x4,2013,3099777,P-series,ТТ777,1,Москва,3824265.99653
830000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16422868-78725d40/,MT,autoru - trucks.csv,4x2,2011,780000,5440,,2,Зубова Поляна,1137065.97796
713000,Truck,408,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16530034-bac2e037/,AT,autoru - trucks.csv,6x4,2015,3918000,Actros,M7 TRUCK Москва Юг,1,Москва,4148064.85015
1150000,Truck,429,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/15689922-cc8a950a/,MT,autoru - trucks.csv,4x2,2000,630000,Magnum,,2,Бор,750371.72206
1389600,Truck,462,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16234976-8ac64b50/,MT,autoru - trucks.csv,4x2,2008,1450000,XF105,АО ТТК-Екатеринбург,2,Екатеринбург,2151419.75389
1446512,Truck,400,SCANIA,,2,https://auto.ru/artic/used/sale/scania/g/16486872-71e072fd/,MT,autoru - trucks.csv,4x2,2014,2750000,G-series,"ООО""Трейд Моторс",1,Домодедово,3519763.22753
118020,Truck,428,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16459138-01632ceb/,MT,autoru - trucks.csv,6x4,2017,6350000,FM,Технический Центр ИНФОРКОМ,1,Домодедово,6289792.49144
398000,Truck,441,MAN,,2,https://auto.ru/artic/used/sale/man/tgx/16392330-4e9c38fe/,AT,autoru - trucks.csv,4x2,2015,4400000,TGX,ТРАНСАЛЬЯНС Москва,2,Солнечногорск,3584556.67432
1400000,Truck,379,SCANIA,,2,https://auto.ru/artic/used/sale/scania/p_1/16603940-5556f57f/,MT,autoru - trucks.csv,6x4,2010,2600000,P-series,,1,Красноярск,2543134.92697
280000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/16390708-d7a22dca/,MT,autoru - trucks.csv,6x4,2007,530000,64220,,1,Обоянь,798372.99506
270000,Truck,430,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16137588-32f00424/,MT,autoru - trucks.csv,6x6,2014,3400000,TGS,,1,Хабаровский край,5491683.11957
858400,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16330770-f5ce7e38/,MT,autoru - trucks.csv,4x2,2005,1500000,4-Series,,1,Тамбов,1157564.28645
97000,Truck,280,KAMAZ,,,https://auto.ru/artic/used/sale/kamaz/65116/16466044-c313e2e2/,MT,autoru - trucks.csv,6x4,2012,1000000,65116,,,Ижевск,1251227.51531
1300000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16588044-b7e23ddb/,MT,autoru - trucks.csv,4x2,2009,1700000,FM,,2,Челябинск,2183577.2232
943536,Truck,340,SCANIA,,,https://auto.ru/artic/used/sale/scania/p_1/16362948-c680bf0d/,MT,autoru - trucks.csv,4x2,2010,1370000,P-series,КОМПАНИЯ АВТОМОБИЛИЯ,,Ярославль,1632065.316
1000000,Truck,460,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16546852-c4339d5d/,MT,autoru - trucks.csv,6x2,2004,1999999,FH,,2,Тюмень,1893212.58644
1520246,Truck,430,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16588990-c62e02be/,MT,autoru - trucks.csv,,2004,1550000,Columbia,,2,Ачинск,1069337.02475
1050,Truck,440,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16615282-e5d8aa78/,MT,autoru - trucks.csv,4x2,2014,3730000,R-Series,,2,Красноярск,3662058.25109
150000,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16338344-7a396d14/,MT,autoru - trucks.csv,4x2,2003,310000,5432,,1,Белгород,358019.51632
280743,Truck,327,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16553548-e8290ead/,MT,autoru - trucks.csv,4x2,2010,750000,5440,M7 TRUCK Москва,1,Чёрная Грязь,678670.38957
1700000,Truck,430,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16347858-a8b1c971/,MT,autoru - trucks.csv,6x4,2000,1130000,Century Class,,2,Барнаул,730199.90819
500000,Truck,327,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16431246-d1f0aebd/,MT,autoru - trucks.csv,4x2,2008,300000,5432,,1,Калуга,555354.71717
1400000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16130296-07dc8112/,MT,autoru - trucks.csv,4x2,2003,1300000,4-Series,,2,Шумерля,1455753.76022
1189722,Truck,440,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16574972-9d92a0a3/,AT,autoru - trucks.csv,4x2,2008,1599000,Actros,GROSS AUTO,1,Москва,1773123.95155
1000000,Truck,420,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/15783882-161cf73b/,MT,autoru - trucks.csv,4x2,2008,1250000,TGA,,2,Краснодар,1837771.40139
596371,Truck,401,KAMAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/kamaz/5490/16570798-fe0b13de/,MT,autoru - trucks.csv,4x2,2015,1550000,5490,Global Truck Sales Екатеринбург,2,Екатеринбург,1975310.82673
1500000,Truck,440,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16391080-9db97d7f/,MT,autoru - trucks.csv,4x2,2008,2300000,FH,,2,Нижнекамск,2116256.26205
788888,Truck,450,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16620936-9e5a08c8/,MT,autoru - trucks.csv,6x4,2000,1050000,VNL,,2,Ирбит,1324675.34159
1300000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/15716645-9660c5c5/,MT,autoru - trucks.csv,6x4,2004,1950000,VNL,,2,Новосибирск,1795339.55444
1653107,Truck,515,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16565408-b9f49f67/,MT,autoru - trucks.csv,6x4,2004,1100000,Century Class,,2,Екатеринбург,1135847.0086
397000,Truck,240,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16572982-b26ff4b5/,MT,autoru - trucks.csv,4x2,2006,400000,5432,,1,Курск,348530.80844
1020000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16270910-92c25d79/,MT,autoru - trucks.csv,4x2,2008,1990000,XF105,,2,Екатеринбург,2103582.5276
295000,Truck,428,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65206/16463066-82261e56/,MT,autoru - trucks.csv,6x4,2015,2310000,65206,Юнион КРОНЕ Кимовск,1,Кимовск,2165355.80973
800000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/f_2000_t/16082444-66f9293e/,MT,autoru - trucks.csv,4x2,2000,600000,F 2000,,1,Самара,715995.62502
1800000,Truck,381,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16316724-54319c34/,MT,autoru - trucks.csv,4x2,2002,890000,95XF,Global Truck Sales Москва Север,2,Зеленоград,1567316.59392
1200000,Truck,354,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16596468-0dafcdbb/,MT,autoru - trucks.csv,4x2,2005,1500000,Axor,,1,Ульяновск,1100267.08886
250,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/16428614-130bfc98/,MT,autoru - trucks.csv,6x4,2004,350000,64220,,1,Головчино,540936.95028
700000,Truck,409,MAN,,2,https://auto.ru/artic/used/sale/man/26_1/16495414-4d6c4348/,MT,autoru - trucks.csv,4x2,2003,950000,26,ТРАК ПЛАТФОРМА,1,Люберцы,950995.34646
100000,Truck,317,MAZ,,3,https://auto.ru/artic/used/sale/maz/64220/16592222-ff15e443/,MT,autoru - trucks.csv,6x4,2007,595000,64220,,1,Красноярск,765947.70339
638000,Truck,401,KAMAZ,,,https://auto.ru/artic/used/sale/kamaz/5490/16330166-cad67ddd/,,autoru - trucks.csv,4x2,2015,1420000,5490,СОЛЛЕРС-ФИНАНС Екатеринбург,,Екатеринбург,1524831.60744
870000,Truck,420,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16629716-02a455c6/,MT,autoru - trucks.csv,4x2,2012,1600000,Stralis,,2,Санкт-Петербург,2006082.20856
1152464,Truck,469,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16332080-e38a7092/,MT,autoru - trucks.csv,4x2,2012,2700000,FH,,2,Старый Оскол,2785561.64372
1260000,Truck,380,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16552900-86a22b9f/,MT,autoru - trucks.csv,4x2,2002,1350000,95XF,,1,Смоленск,1294222.0606
304725,Truck,440,SCANIA,Цена с НДС,2,https://auto.ru/artic/used/sale/scania/p_1/16599038-55df0a9e/,MT,autoru - trucks.csv,4x2,2015,3950000,P-series,"ООО""Трейд Моторс",1,Домодедово,3882424.28161
1005500,Truck,441,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16587856-a1f66def/,AT,autoru - trucks.csv,4x2,2007,1700000,FM,,2,Можайск,2030018.05103
750000,Truck,300,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16498392-ee7eac6d/,MT,autoru - trucks.csv,4x2,2015,3900000,XF105,,2,Хабаровск,2903623.69788
502088,Truck,437,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16615398-946f466c/,MT,autoru - trucks.csv,6x2,2012,2900000,Premium,,1,Белгород,2203039.27942
250000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/6422/16434680-26e9a1b6/,MT,autoru - trucks.csv,6x4,2008,600000,6422,,1,Егорлыкская,896961.32798
151182,Truck,420,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16440206-1279aa66/,MT,autoru - trucks.csv,6x4,2018,2610000,6430,Альфа-Лизинг Россия,1,Красноярск,3087716.00759
640000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16623356-4515619b/,MT,autoru - trucks.csv,4x2,2011,850000,5440,,2,Волгоград,1137065.97796
197000,Truck,298,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65116/16628814-8958b873/,MT,autoru - trucks.csv,6x2,2016,1550000,65116,,1,Можга,1984732.53168
900000,Truck,440,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16573764-139743ce/,MT,autoru - trucks.csv,6x4,2012,4100000,TGS,,1,Красноярск,2891458.65973
733000,Truck,408,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16403508-8a2ed7a3/,AT,autoru - trucks.csv,6x4,2008,2750000,Actros,,1,Волгоград,2147167.01417
768000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16039376-8f84e434/,MT,autoru - trucks.csv,4x2,2007,2200000,XF105,,2,Улан-Удэ,2007258.3255
396000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16329940-97fb4b0d/,MT,autoru - trucks.csv,6x4,2010,690000,6430,ТРАК ПЛАТФОРМА,2,Люберцы,1472349.78479
1147000,Truck,428,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16568656-1eb79df5/,MT,autoru - trucks.csv,4x2,2013,3150000,FH,ПикАвто,2,Санкт-Петербург,2929340.87145
