price,vat_included,year,mileage,location,url,make,name,supplier,gear,hp,formula,cab
6000000,,2011,445000,Нижний Новгород,https://auto.ru/artic/used/sale/scania/g/16616362-020c18de/,SCANIA,Scania G-series,,,420,синий,
850000,,2013,320000,Касимов,https://auto.ru/artic/used/sale/maz/5440/16327504-b79713ab/,MAZ,МАЗ 5440,,механическая,412,4x2,2-х местная с 2 спальными
2200000,,2009,950000,Петрозаводск,https://auto.ru/artic/used/sale/daf/xf105/16497012-118a9cd7/,DAF,DAF XF105,,автоматическая,408,4x2,2-х местная с 1 спальным
4900000,,2011,440000,Екатеринбург,https://auto.ru/artic/used/sale/volvo/fmx_/16470930-1413a381/,VOLVO,Volvo FMX,,механическая,440,6x4,2-х местная с 1 спальным
1200000,,2013,172645,Курган,https://auto.ru/artic/used/sale/maz/5440/16621612-c059e493/,MAZ,МАЗ 5440,,механическая,310,4x2,2-х местная с 1 спальным
2500000,,2011,800000,Кемерово,https://auto.ru/artic/used/sale/scania/g/16624012-3665ba52/,SCANIA,Scania G-series,,механическая,420,4x2,
870000,,2011,710000,Воронеж,https://auto.ru/artic/used/sale/maz/5440/16326838-1bb1a858/,MAZ,МАЗ 5440,,механическая,435,4x2,2-х местная с 2 спальными
960000,,2011,100000,Волгоград,https://auto.ru/artic/used/sale/kamaz/65116/15647406-c10f8ab4/,KAMAZ,КамАЗ 65116,,механическая,12,жёлтый,
3550000,,2013,458000,Иркутск,https://auto.ru/artic/used/sale/renault/premium_tractor/16225998-25bdb7b9/,RENAULT,Renault Premium,,механическая,460,6x4,2-х местная с 1 спальным
550000,,2011,300000,Нижний Новгород,https://auto.ru/artic/used/sale/maz/5440/15944776-bef73a3b/,MAZ,МАЗ 5440,,механическая,328,4x2,2-х местная с 1 спальным
840000,,2010,300000,Великий Устюг,https://auto.ru/artic/used/sale/kamaz/6460/16547002-766980e2/,KAMAZ,КамАЗ 6460,,механическая,400,6x4,2-х местная с 1 спальным
3200000,,2012,1200000,Таганрог,https://auto.ru/artic/used/sale/volvo/fh_tractor/16592092-4a68047f/,VOLVO,Volvo FH,,автоматическая,440,4x2,2-х местная с 2 спальными
2600000,,2009,996000,Энгельс,https://auto.ru/artic/used/sale/daf/xf105/16596786-3743dd92/,DAF,DAF XF105,,механическая,410,4x2,2-х местная с 2 спальными
1500000,Цена с НДС,2011,87000,Иркутск,https://auto.ru/artic/used/sale/maz/64220/16325306-29627d7b/,MAZ,МАЗ 64220,,механическая,397,6x4,2-х местная с 2 спальными
1500000,,2009,578000,Альметьевск,https://auto.ru/artic/used/sale/maz/6430/16360812-ce75954e/,MAZ,МАЗ 6430,,механическая,397,6x4,2-х местная с 2 спальными
950000,,2014,280000,Пермь,https://auto.ru/artic/used/sale/maz/5440/16419346-ac5e7ae9/,MAZ,МАЗ 5440,,механическая,330,4x2,2-х местная с 1 спальным
1600000,,2013,500000,Кострома,https://auto.ru/artic/used/sale/scania/p_1/16464346-d29e45ee/,SCANIA,Scania P-series,,механическая,360,4x2,2-х местная с 1 спальным
1550000,,2013,110000,Лесосибирск,https://auto.ru/artic/used/sale/kamaz/53504/16095200-0515eb42/,KAMAZ,КамАЗ 53504,,механическая,300,6x6,2-х местная с 1 спальным
5700000,,2014,220000,Камешково,https://auto.ru/artic/used/sale/scania/p_1/16623022-91ead5dc/,SCANIA,Scania P-series,,механическая,440,6x4,2-х местная с 1 спальным
4500000,,2011,1250000,Белореченск,https://auto.ru/artic/used/sale/volvo/fh_tractor/15948808-656ebd7f/,VOLVO,Volvo FH,,механическая,400,4x2,2-х местная с 2 спальными
3175000,,2012,511082,Красногорск,https://auto.ru/artic/used/sale/man/tgs/16610102-5422cca9/,MAN,MAN TGS,,механическая,480,6x4,2-х местная с 1 спальным
3800000,,2011,1,Красноярск,https://auto.ru/artic/used/sale/scania/p_1/16626894-8f90131c/,SCANIA,Scania P-series,,механическая,12,6x4,
1900000,,2011,1478000,Набережные Челны,https://auto.ru/artic/used/sale/scania/g/16602268-558cdcf8/,SCANIA,Scania G-series,,механическая,420,4x2,2-х местная с 2 спальными
2000000,,2009,1300000,Челябинск,https://auto.ru/artic/used/sale/daf/xf105/16028352-23a7312e/,DAF,DAF XF105,,автоматическая,510,4x2,2-х местная с 2 спальными
2450000,,2010,257000,Лесосибирск,https://auto.ru/artic/used/sale/iveco/trakker_tractor/16633216-3cafd3f0/,IVECO,IVECO Trakker,,,420,6x6,2-х местная без спального
1400000,,2013,560000,Киров,https://auto.ru/artic/used/sale/maz/5440/16417927-d86d7fe5/,MAZ,МАЗ 5440,,механическая,310,4x2,
4200000,,2012,400000,Магадан,https://auto.ru/artic/used/sale/scania/r_1/16509768-d6664535/,SCANIA,Scania R-Series,,механическая,500,6x4,2-х местная с 2 спальными
2370000,,2010,148000,Тюмень,https://auto.ru/artic/used/sale/kamaz/44108/16534316-0e5114b2/,KAMAZ,КамАЗ 44108,,,180,оранжевый,
1900000,,2011,1345604,Рославль,https://auto.ru/artic/used/sale/volvo/nh_tractor/16585608-e6e9849d/,VOLVO,Volvo NH,,механическая,400,4x2,2-х местная с 2 спальными
950000,Цена с НДС,2013,830000,Ростов-на-Дону,https://auto.ru/artic/used/sale/hyundai/hd450_500_700/16482406-a708d9fa/,HYUNDAI,Hyundai HD450/500/700,,механическая,380,4x2,2-х местная с 1 спальным
1400000,,2009,1000410,Белгород,https://auto.ru/artic/used/sale/renault/premium_tractor/16566898-69b05ebd/,RENAULT,Renault Premium,,механическая,450,4x2,
2600000,,2012,900000,Чайковский,https://auto.ru/artic/used/sale/daf/xf105/16039146-7ca16371/,DAF,DAF XF105,,,12,4x2,2-х местная с 2 спальными
4750000,,2012,645000,Нижнекамск,https://auto.ru/artic/used/sale/scania/g/16469416-c627ecba/,SCANIA,Scania G-series,,механическая,400,4x2,2-х местная с 2 спальными
2600000,,2012,1650000,Смоленск,https://auto.ru/artic/used/sale/volvo/fh_tractor/16579210-2350fd7e/,VOLVO,Volvo FH,,механическая,440,4x2,2-х местная с 2 спальными
2030000,,2010,1482000,Смоленск,https://auto.ru/artic/used/sale/man/tgx/16565650-2e172517/,MAN,MAN TGX,,механическая,400,4x2,2-х местная с 2 спальными
600000,,2012,560000,Ярославль,https://auto.ru/artic/used/sale/maz/5440/16453636-65e0030c/,MAZ,МАЗ 5440,,механическая,327,4x2,2-х местная с 2 спальными
2150000,,2014,790000,Екатеринбург,https://auto.ru/artic/used/sale/man/tgs/16487914-e5913f89/,MAN,MAN TGS,,механическая,400,4x2,2-х местная с 1 спальным
2800000,,2012,618000,Михайловка,https://auto.ru/artic/used/sale/daf/cf_series_1/16253328-5fdfcc00/,DAF,DAF CF-series,,механическая,460,6x4,2-х местная с 1 спальным
1249000,,2014,695000,Мегион,https://auto.ru/artic/used/sale/maz/6430/16571800-f9ed66c3/,MAZ,МАЗ 6430,,механическая,412,6x4,2-х местная с 2 спальными
3250000,,2013,900000,Челябинск,https://auto.ru/artic/used/sale/volvo/fh_tractor/16361978-d1997375/,VOLVO,Volvo FH,,,12,белый,2-х местная с 2 спальными
1600000,,2013,560000,Ливны,https://auto.ru/artic/used/sale/maz/5440/16181714-70b2d52a/,MAZ,МАЗ 5440,,механическая,420,4x2,2-х местная с 2 спальными
999999,,2011,503318,Юрга,https://auto.ru/artic/used/sale/maz/5440/16494758-601392ca/,MAZ,МАЗ 5440,,механическая,400,4x2,2-х местная с 2 спальными
420000,,2011,550000,Шуя,https://auto.ru/artic/used/sale/maz/5440/16205692-029ee62f/,MAZ,МАЗ 5440,,механическая,330,4x2,2-х местная с 2 спальными
2650000,,2011,800000,Рязань,https://auto.ru/artic/used/sale/renault/magnum_ae/16501133-98dc28ae/,RENAULT,Renault Magnum,,автоматическая,530,белый,2-х местная с 1 спальным
4400000,,2013,800000,Красноярск,https://auto.ru/artic/used/sale/scania/r_1/15666182-71a449b5/,SCANIA,Scania R-Series,,механическая,500,6x4,2-х местная с 2 спальными
2250000,,2012,237000,Иркутск,https://auto.ru/artic/used/sale/maz/6430/16584598-81909b5b/,MAZ,МАЗ 6430,,механическая,400,6x4,2-х местная с 2 спальными
1390000,,2012,619824,Красноярск,https://auto.ru/artic/used/sale/maz/5440/16568288-0378094b/,MAZ,МАЗ 5440,,механическая,410,4x2,2-х местная с 1 спальным
799000,,2011,650000,Екатеринбург,https://auto.ru/artic/used/sale/maz/5440/15995790-680570a6/,MAZ,МАЗ 5440,,механическая,410,4x2,2-х местная с 2 спальными
1200000,,2012,200000,Иркутск,https://auto.ru/artic/used/sale/kamaz/44108/16627938-c2003ba2/,KAMAZ,КамАЗ 44108,,механическая,12,6x6,
2875000,,2012,689532,Брянск,https://auto.ru/artic/used/sale/daf/xf105/15791068-f5f24208/,DAF,DAF XF105,,механическая,460,4x2,2-х местная с 2 спальными
890000,,2012,720000,Магнитогорск,https://auto.ru/artic/used/sale/maz/5440/16601480-aeabd103/,MAZ,МАЗ 5440,,,12,4x2,
2600000,,2013,636400,Уфа,https://auto.ru/artic/used/sale/renault/premium_tractor/16548842-385d0de1/,RENAULT,Renault Premium,,механическая,460,6x4,2-х местная с 2 спальными
2800000,,2013,220000,Геленджик,https://auto.ru/artic/used/sale/hino/700_1_profia/16119556-eb5342bb/,HINO,Hino Series 700 (Profia),,механическая,450,6x4,2-х местная с 1 спальным
650000,,2011,500000,Курган,https://auto.ru/artic/used/sale/maz/5440/15445039-421751fd/,MAZ,МАЗ 5440,,механическая,12,4x2,2-х местная с 2 спальными
2650000,,2011,993000,Егорлыкская,https://auto.ru/artic/used/sale/international/prostar/15868168-491d103e/,INTERNATIONAL,International ProStar,,механическая,475,6x4,2-х местная с 1 спальным
2200000,,2013,1000000,Йошкар-Ола,https://auto.ru/artic/used/sale/scania/p_1/16342108-ffe0dce6/,SCANIA,Scania P-series,,механическая,360,4x2,2-х местная с 1 спальным
2300000,,2010,800000,Ростов-на-Дону,https://auto.ru/artic/used/sale/daf/xf105/16430902-ca4ca2d7/,DAF,DAF XF105,,механическая,460,4x2,2-х местная с 2 спальными
3099999,,2012,720000,Казань,https://auto.ru/artic/used/sale/daf/xf105/16602404-43d44c40/,DAF,DAF XF105,,механическая,410,4x2,2-х местная с 2 спальными
950000,,2012,100000,Воронеж,https://auto.ru/artic/used/sale/faw/j6_1/15611988-5019661d/,FAW,FAW J6 CA4250,,механическая,420,6x4,2-х местная с 2 спальными
900000,,2011,535000,Балабаново,https://auto.ru/artic/used/sale/shacman/sx4256/16050022-ad1ad751/,SHACMAN,Shacman (Shaanxi) SX4256,,,429,6x4,
950000,,2012,650000,Казань,https://auto.ru/artic/used/sale/maz/5440/16397170-bae30142/,MAZ,МАЗ 5440,,механическая,400,4x2,2-х местная с 2 спальными
660000,,2011,550000,Челябинск,https://auto.ru/artic/used/sale/maz/5440/16469174-259d461b/,MAZ,МАЗ 5440,,,328,4x2,
3900000,,2014,990000,Санкт-Петербург,https://auto.ru/artic/used/sale/scania/r_1/10004400-afb25c/,SCANIA,Scania R-Series,,механическая,440,6x4,2-х местная с 1 спальным
3100000,,2014,873000,Санкт-Петербург,https://auto.ru/artic/used/sale/scania/p_1/16609585-8b304e10/,SCANIA,Scania P-series,,механическая,400,6x4,2-х местная с 1 спальным
1700000,,2010,1060000,Нижний Тагил,https://auto.ru/artic/used/sale/man/tgs/16202912-fe75695a/,MAN,MAN TGS,,механическая,12,4x2,2-х местная с 2 спальными
2100000,,2012,1000000,Румянцево,https://auto.ru/artic/used/sale/man/tgs/16518390-ee3e4683/,MAN,MAN TGS,,механическая,440,6x4,2-х местная с 1 спальным
1390000,,2011,680000,Екатеринбург,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16038298-fc54c47f/,IVECO,IVECO Stralis,,механическая,420,4x2,2-х местная с 2 спальными
5500000,,2014,920000,Санкт-Петербург,https://auto.ru/artic/used/sale/scania/r_1/16342056-50045823/,SCANIA,Scania R-Series,,автоматическая,620,6x4,3-х местная с 1 спальным
1500000,,2010,1090000,Новозыбков,https://auto.ru/artic/used/sale/man/tgs/16352510-fcb104a4/,MAN,MAN TGS,,автоматическая,360,красный,2-х местная с 1 спальным
2200000,,2010,850000,Санкт-Петербург,https://auto.ru/artic/used/sale/man/tgs/16515600-3280b349/,MAN,MAN TGS,,механическая,12,4x2,2-х местная с 1 спальным
450000,,2012,402000,Белгород,https://auto.ru/artic/used/sale/maz/5432/15919450-47138ae9/,MAZ,МАЗ 5432,,механическая,327,4x2,2-х местная с 2 спальными
1600000,,2010,1100,Набережные Челны,https://auto.ru/artic/used/sale/scania/p_1/16409582-f97f3f98/,SCANIA,Scania P-series,,механическая,340,4x2,2-х местная с 1 спальным
580000,,2010,60214,Владивосток,https://auto.ru/artic/used/sale/ural/55571/16350924-9431b114/,URAL,Урал 55571,,механическая,169,6x6,3-х местная без спального
2900000,,2011,900,Липецкая область,https://auto.ru/artic/used/sale/mercedes/axor_t/16532402-de1e9233/,MERCEDES,Mercedes-Benz Axor,,автоматическая,360,4x2,2-х местная с 1 спальным
1400000,,2013,65000,Уфа,https://auto.ru/artic/used/sale/kamaz/43118_tyagach/16596458-b3dc6dfc/,KAMAZ,КамАЗ 43118,,механическая,12,оранжевый,
1800000,,2009,1300000,Ростов-на-Дону,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16628226-ee180567/,VOLVO,Volvo VNL,,механическая,450,чёрный,2-х местная с 2 спальными
