ProfSupplier;Gear;HP;Formula;VehicleType;URL;Price;Year;Mileage;Location;Supplier;Make;Model;CabSeats;CabBeds
True;AT;460;6x2;Truck;https://auto.ru/artic/used/sale/man/26_1/16303048-cbbccdb4/;6050000;2017;228983;Екатеринбург;Уралтраксервис;MAN;26;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16036522-afd1f20a/;5700000;2018;479000;Смоленск;ООО 'РЕД СТАР' МАЗ Смоленск;VOLVO;FH;2;2
False;AT;430;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16346762-6432a82f/;3250000;2017;500000;Ростов-на-Дону;;RENAULT;T-Series;2;2
True;MT;300;;Truck;https://auto.ru/artic/used/sale/kamaz/53504/16377548-6d825d28/;1812000;2016;128248;Нижневартовск;Сбербанк Лизинг;KAMAZ;53504;;
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16229716-ea611b8e/;5000000;2016;312021;Домодедово;ООО'Трейд Моторс;MAN;TGX;2;2
True;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16283484-911dfb28/;5500000;2017;262528;Челябинск;АТБ ТРАНС;DAF;XF105;2;2
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/15476959-76e3c261/;4350000;2015;100452;Москва;АГТ-Трейдинг;MERCEDES-BENZ;Actros;2;2
False;MT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16292638-e90e6aa8/;4700000;2017;270000;Иркутск;;DAF;XF105;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16326206-fba2e3d8/;4681000;2016;631827;Чёрная Грязь;M7 TRUCK Москва;SCANIA;R-Series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16212690-dd3b795f/;4750000;2017;270025;Домодедово;VOLVO TRUCKS РОССИЯ;RENAULT;T-Series;2;2
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/15939334-9acca95b/;4100000;2016;520000;Москва;АвтоБан;SCANIA;P-series;2;1
True;AT;430;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16328554-fc8650d5/;3200000;2015;705000;Химки;Ферронордик Машины;RENAULT;T-Series;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16168960-f7d5fd09/;2650000;2017;320000;Воронеж;;KAMAZ;5490;2;1
False;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/p_1/16200702-523813b6/;4180000;2016;295000;Краснодар;;SCANIA;P-series;2;1
False;AT;510;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16231572-dffd77fd/;5700000;2015;470000;Бежецк;;VOLVO;FH;2;2
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16006174-589d5d94/;1990000;2016;498765;Москва;GROSS AUTO;KAMAZ;5490;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15745523-4bd5aeab/;5100000;2017;330000;Краснодар;Собер-Авто;VOLVO;FH;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16383364-8f133410/;3090000;2017;50000;Пермь;РБА-Урал Пермь;KAMAZ;5490;2;1
True;MT;420;6x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16255756-a7843fdc/;5950000;2017;636423;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16299240-e6387f7d/;5334000;2017;403178;Тосно;ClassTrucks;VOLVO;FH;;
True;MT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16255546-5e6deca9/;4535000;2016;689071;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16394320-7b7ec352/;5299000;2018;150000;Москва;Mercedes-Benz Financial Services Rus;MERCEDES-BENZ;Actros;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16240398-fc4cfd70/;4095000;2015;740000;Нижний Новгород;M7 TRUCK Нижний Новгород;SCANIA;R-Series;2;2
False;MT;298;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65116/16297034-c7349833/;2000000;2017;139000;Брянск;;KAMAZ;65116;2;1
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15458499-eb46ef07/;2200000;2017;550000;Москва;;KAMAZ;5490;2;1
False;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16349408-6afc12c0/;5600000;2018;208000;Волжский;;MAN;TGX;2;1
True;MT;410;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16370772-38b38472/;1950000;2016;430000;Чёрная Грязь;ТК Автокомбинат;KAMAZ;5490;2;1
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16162844-8b20353e/;2800000;2017;400000;Пенза;;KAMAZ;5490;2;1
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16262736-9a6fd435/;4800000;2016;286000;Мытищи;КОМДОРАВТО;MAN;TGX;2;2
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16338196-8f18bdbe/;5200000;2018;295000;Смоленск;ГРИН ЛАЙН;MAN;TGX;;
False;MT;410;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16244540-f4d7a75d/;1299000;2016;335000;Ульяновск;;MAZ;5440;2;2
False;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/10579040-33dd06d5/;5550000;2018;230000;Уфа;;VOLVO;FH;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16391872-5ccfdfb6/;2999000;2017;188000;Сертолово;Автоцентр Коммерческого Транспорта;IVECO;Stralis;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15919666-6d76c444/;5150000;2017;320000;Краснодар;Собер-Авто;VOLVO;FH;2;2
True;;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16329906-841e450f/;4120000;2017;628353;Набережные Челны;ООО ТФК 'Феникс';MERCEDES-BENZ;Actros;;
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16331342-2bab59ca/;3800000;2015;652000;Красноярск;;MAN;TGS;2;2
True;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/15928034-15df8ef1/;4850000;2018;245000;Москва;БорнТракСервис;DAF;XF105;2;2
False;MT;420;4x2;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/15880659-c7b226a3/;4200000;2017;280000;Воронеж;;IVECO;Stralis;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/15958656-be78a369/;4400000;2017;326000;Боровск;;MAN;TGS;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16372534-2dd278ef/;5700000;2016;190000;Тольятти;Дженерал Сервис (Тольятти);DAF;XF (106);2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16254232-4bfbb771/;4535000;2016;649785;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
False;AT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16362420-ab9803d2/;1625000;2016;472630;Уфа;;KAMAZ;5490;2;1
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/15856926-8efb58f0/;4950000;2017;236500;Краснодар;ЮРТО-ТРАК MAN Краснодар;MAN;TGX;2;1
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16397058-dacc9490/;5835000;2019;79894;Тюмень;Европлан Краснодар;IVECO;Stralis;2;1
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16338870-563da49d/;3150000;2017;260000;Звенигород;;KAMAZ;5490;2;1
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16331118-a8c247c1/;4700000;2017;169000;Кимовск;Юнион КРОНЕ Кимовск;MAN;TGX;2;1
False;;441;6x4;Truck;https://auto.ru/artic/used/sale/scania/p_1/16267332-58c9ea54/;4550000;2015;350000;Сургут;;SCANIA;P-series;2;1
False;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16112330-ade05a6f/;4900000;2017;460000;Смоленск;;DAF;XF105;2;2
True;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16355906-575aa7dc/;3785000;2015;752000;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15332917-b1d61f6b/;1900000;2015;509000;Нижний Новгород;;KAMAZ;5490;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16381422-10ffdac7/;5150000;2017;126000;Москва;МАН Трак энд Бас РУС;MAN;TGX;2;2
True;MT;428;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16388314-72aa65a9/;4850000;2017;667816;Солнечногорск;ТРАНСАЛЬЯНС Москва;VOLVO;FH;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16362902-1d6aa6b3/;4935000;2017;670304;Чёрная Грязь;M7 TRUCK Москва;SCANIA;R-Series;2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16290090-a378914f/;3500000;2015;441000;Дзержинск;;MAN;TGS;2;1
True;MT;298;;Truck;https://auto.ru/artic/used/sale/kamaz/65116/16137136-807fe2e5/;1600000;2015;1000;Москва;СЛК;KAMAZ;65116;2;1
False;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16333766-781713cf/;5100000;2017;442000;Курск;;VOLVO;FH;2;2
False;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16386268-701c5aac/;5000000;2017;218157;Москва;;DAF;XF105;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16331042-ab39fee0/;4900000;2018;241435;Новоалексеевское;VOLVO TRUCKS РОССИЯ в Свердловской области;RENAULT;T-Series;2;2
False;AT;456;6x6;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16356492-01ea4202/;5300000;2018;51000;Екатеринбург;;MERCEDES-BENZ;Actros;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16344944-37e6a7fb/;4095000;2015;634000;Санкт-Петербург;M7 TRUCK Санкт-Петербург;SCANIA;R-Series;2;2
False;MT;300;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65116/16238990-8ce629b8/;4500000;2019;40000;Якутск;;KAMAZ;65116;2;1
False;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16304916-d719ad81/;4250000;2017;281800;Красногорск;;MERCEDES-BENZ;Actros;2;2
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16393582-5332c98f/;4750000;2017;463491;Набережные Челны;BS-Truck;VOLVO;FH;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16394110-3fcbc9e3/;2795000;2017;300000;Новониколаевский;M7 TRUCK Казань;KAMAZ;5490;2;1
False;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16339526-7e01dc5f/;4700000;2016;449000;Ижевск;;VOLVO;FH;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16325510-ad4c1d8a/;4535000;2016;701075;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/16328070-ecbb36d4/;4900000;2018;241435;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;RENAULT;T-Series;2;2
False;MT;460;;Truck;https://auto.ru/artic/used/sale/daf/xf105/16315058-b38c699c/;3350000;2015;733000;Воронеж;;DAF;XF105;2;2
False;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16193568-28cadd1f/;2270000;2015;298416;Солнечногорск;;KAMAZ;65206;2;1
False;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16317300-c0ae9217/;4750000;2017;400000;Краснодар;;SCANIA;G-series;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16277004-66a0c4fb/;2500000;2016;433956;Красногорск;Альфа Трак;KAMAZ;65206;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/15983098-e2d272f7/;5550000;2018;224600;Шушары;VOLVO TRUCKS РОССИЯ в Санкт-Петербурге;VOLVO;FH;2;2
True;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgs/16287076-6316e951/;3000000;2015;600615;Зеленоград;Global Truck Sales Москва Север;MAN;TGS;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16179518-6254c04d/;4650000;2016;477373;Елино;700 МАШИН;VOLVO;FH;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16344628-26b5cac1/;4200000;2016;900000;Новосибирск;СибТракСкан;SCANIA;G-series;2;2
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16394916-12d71647/;4970000;2017;436000;Смоленск;ГРИН ЛАЙН;VOLVO;FH;;
False;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16168342-0ce35f20/;4100000;2015;700000;Иркутск;;SCANIA;R-Series;;
True;MT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16328548-78c016fe/;3880000;2016;420000;Москва;ТК Арион;VOLVO;FH;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16362922-d5876578/;2090000;2016;546000;Санкт-Петербург;Global Truck Sales Санкт-Петербург;KAMAZ;5490;2;1
False;MT;464;6x4;Truck;https://auto.ru/artic/used/sale/renault/c_series_tractor/16061662-3aa87f26/;3900000;2015;390000;Нижний Тагил;;RENAULT;C-Series;2;1
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16359644-730c5094/;4300000;2016;453000;Елино;700 МАШИН;MERCEDES-BENZ;Actros;2;2
False;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16387326-a78fd3e5/;4900000;2017;380000;Санкт-Петербург;;SCANIA;G-series;2;2
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16323426-710923b7/;2310000;2015;214000;Кимовск;Юнион КРОНЕ Кимовск;KAMAZ;65206;2;1
True;AT;420;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16373270-6aa26a62/;4500000;2017;601804;Домодедово;VOLVO TRUCKS РОССИЯ;VOLVO;FH;2;2
True;MT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16336664-9c5ea216/;4681000;2016;616828;Набережные Челны;M7 TRUCK Набережные Челны;SCANIA;R-Series;2;2
False;MT;400;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/6460/15941420-8adf7c76/;2299000;2017;173000;Красноярск;;KAMAZ;6460;2;1
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65806/16303450-0d44b643/;4350000;2017;48220;Симферополь;СОЛЛЕРС-ФИНАНС Екатеринбург;KAMAZ;65806;;
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16372626-38d36030/;4100000;2016;450000;Елино;700 МАШИН;MERCEDES-BENZ;Actros;2;2
False;MT;300;6x6;Truck;https://auto.ru/artic/used/sale/kamaz/53504/16299320-edfc115c/;2250000;2015;70000;Братск;;KAMAZ;53504;2;1
True;AT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16331880-00b46d07/;4150000;2017;390000;Новониколаевский;M7 TRUCK Казань;DAF;XF105;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16011869-1a85eaf4/;1552000;2015;547880;Подольск;КомТоргТранс;KAMAZ;5490;2;1
False;MT;300;;Truck;https://auto.ru/artic/used/sale/kamaz/65116/15733639-ff3fab5e/;2220000;2016;23000;Набережные Челны;;KAMAZ;65116;2;1
True;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16347982-8b113925/;4980000;2017;482000;Смоленск;ООО 'РЕД СТАР' МАЗ Смоленск;VOLVO;FH;2;2
False;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16391254-19888185/;3700000;2015;880000;Казань;;MERCEDES-BENZ;Actros;2;2
False;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16317268-66233a94/;4950000;2017;525000;Краснодар;;SCANIA;R-Series;2;2
False;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16367302-828aed01/;3199000;2019;57900;Санкт-Петербург;;VOLVO;FH;2;2
True;AT;435;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16364662-ffc2eb0a/;4090000;2016;486662;Пикино;SelecTrucks;MERCEDES-BENZ;Actros;2;2
True;AT;428;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16181966-53d64efd/;5280000;2016;326627;Москва;АГТ-Трейдинг;VOLVO;FH;2;1
False;MT;435;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16395376-5a830f7b/;5250000;2018;51891;Череповец;;MAZ;5440;2;2
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16038532-a0974bc4/;3170000;2017;87000;Пермь;РБА-Урал Пермь;KAMAZ;5490;2;1
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/volvo/fm_tractor/16308390-2a7e59a8/;6500000;2017;117059;Домодедово;Технический Центр ИНФОРКОМ;VOLVO;FM;2;1
False;AT;469;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16359798-f7d2c3b2/;4399999;2016;589731;Набережные Челны;;VOLVO;FH;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/volvo/fh_tractor/16380832-14bd1136/;4650000;2016;350000;Хоругвино;TELS Group;VOLVO;FH;2;2
True;AT;408;4x2;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16214006-046eabdb/;4350000;2017;314000;Дубровки;Триера Трак;MERCEDES-BENZ;Actros;2;2
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16147890-f5216331/;5190000;2018;255000;Смоленск;ООО 'РЕД СТАР' МАЗ Смоленск;MAN;TGX;2;2
False;MT;310;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16265442-57ca22f2/;5000000;2017;280000;Воронеж;;MAZ;5440;;
True;AT;460;6x4;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16243960-e9216dea/;5750000;2017;429000;Санкт-Петербург;Global Truck Sales Санкт-Петербург;MERCEDES-BENZ;Actros;2;1
False;MT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16280656-a7e20e95/;3550000;2015;515000;Набережные Челны;;DAF;XF105;2;2
False;MT;462;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16393512-356e4342/;5550000;2018;394000;Орехово-Зуево;;DAF;XF105;2;2
True;AT;440;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16354836-40ce3d6d/;4935000;2017;600000;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
True;AT;480;4x2;Truck;https://auto.ru/artic/used/sale/renault/t_series/15966698-e3d4f371/;4290000;2016;365000;Москва;БорнТракСервис;RENAULT;T-Series;2;2
False;MT;310;4x2;Truck;https://auto.ru/artic/used/sale/maz/5440/16323440-30d08af6/;2060000;2017;89000;Александров;;MAZ;5440;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16011865-41084c84/;1552000;2015;524919;Подольск;КомТоргТранс;KAMAZ;5490;2;1
True;MT;428;6x4;Truck;https://auto.ru/artic/used/sale/kamaz/65206/16291626-71345502/;4300000;2018;56000;Киров;Европлан Краснодар;KAMAZ;65206;2;1
True;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/15640340-da656364/;3100000;2017;49000;Пермь;РБА-Урал Пермь;KAMAZ;5490;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16255744-b1c858a0/;4910000;2016;345729;Подольск;КомТоргТранс;MAN;TGX;2;2
False;AT;408;6x4;Truck;https://auto.ru/artic/used/sale/mercedes/actros_t/16226688-b3564774/;4990000;2016;450000;Санкт-Петербург;;MERCEDES-BENZ;Actros;2;1
False;AT;400;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16371136-347892d0/;6500000;2018;100000;Липецк;;MAN;TGX;2;1
True;AT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf105/16376552-03f356e6/;4150000;2016;495000;Домодедово;СТТ-АВТО;DAF;XF105;2;2
False;MT;460;4x2;Truck;https://auto.ru/artic/used/sale/daf/xf_series/16333628-b7a0209e/;4900000;2017;210000;Смоленская область;;DAF;XF (106);2;2
False;MT;400;4x2;Truck;https://auto.ru/artic/used/sale/scania/g/16340174-bf58f930/;4300000;2017;300000;Краснодар;;SCANIA;G-series;2;2
True;;480;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16316926-b5645172/;4800000;2016;282765;Шушары;МАН Трак энд Бас РУС;MAN;TGX;2;2
False;MT;401;4x2;Truck;https://auto.ru/artic/used/sale/kamaz/5490/16242874-e2ac585a/;2750000;2018;236000;Брянск;;KAMAZ;5490;2;2
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/man/tgx/16311124-93dd3c8b/;4850000;2016;302783;Красногорск;Альфа Трак;MAN;TGX;2;2
True;AT;441;4x2;Truck;https://auto.ru/artic/used/sale/scania/r_1/16382958-b1d4902b/;4935000;2017;723582;Новониколаевский;M7 TRUCK Казань;SCANIA;R-Series;2;2
